file_type,source_zip,source_file,source_path,Created,Spotify URI,Comment,Round ID,Voter ID,Points Assigned
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T00:03:16Z,spotify:track:5bUdtdODnRPeQpmMoqhvVY,,6762e76a397a41c78e98ddf5312e2b90,5e2e370d6037470db1db3be5bb89fcbe,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:28:39Z,spotify:track:06SczLkqMCEDeaSLqGmCzU,,6762e76a397a41c78e98ddf5312e2b90,8b2aef69bc584c05921d0ae5565d6ffa,4.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:28:39Z,spotify:track:08rLDN1SOlN7MWTYlkaWfX,,6762e76a397a41c78e98ddf5312e2b90,8b2aef69bc584c05921d0ae5565d6ffa,3.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:28:39Z,spotify:track:0dpusM1gM6ULx0QvjJctbT,,6762e76a397a41c78e98ddf5312e2b90,8b2aef69bc584c05921d0ae5565d6ffa,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:28:39Z,spotify:track:0zpoVVBR33OwzoXMKcZ2NB,,6762e76a397a41c78e98ddf5312e2b90,8b2aef69bc584c05921d0ae5565d6ffa,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:0dpusM1gM6ULx0QvjJctbT,,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:0zpoVVBR33OwzoXMKcZ2NB,Love the sounds coming out of this “harmonica”,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:1SqdCJsKsRgQ8qEzjLtmPm,,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:2OX0jfmSfFFIk9rFTzivZU,Sudo dudo!!!,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:36apwMphkcaS63LY3JJMPh,Great track and votes because this is the music I want to see in ML,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:4Fo9CZ0VUXLFMoTcc1CEIQ,Love this whole album,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,0.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:5bUdtdODnRPeQpmMoqhvVY,,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T19:34:23Z,spotify:track:7pM9cLbrgRGX1hHElTX92m,,6762e76a397a41c78e98ddf5312e2b90,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:06SczLkqMCEDeaSLqGmCzU,Starting the list off 🔥,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,3.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:08rLDN1SOlN7MWTYlkaWfX,Love it,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:0zpoVVBR33OwzoXMKcZ2NB,"Beautiful, going on the list",6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:1SqdCJsKsRgQ8qEzjLtmPm,Weird and awesome ,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:2OX0jfmSfFFIk9rFTzivZU,,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:2qK6fxHA2V8mCK9pHry3wa,Plus 1 for pun,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,0.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:5bUdtdODnRPeQpmMoqhvVY,I want to go on this trip,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T20:24:58Z,spotify:track:7pM9cLbrgRGX1hHElTX92m,Went down this rabbit hole,6762e76a397a41c78e98ddf5312e2b90,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:06SczLkqMCEDeaSLqGmCzU,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:08rLDN1SOlN7MWTYlkaWfX,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:0dpusM1gM6ULx0QvjJctbT,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:13IA9X1dIPBE76XcQDt7Cj,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:2OX0jfmSfFFIk9rFTzivZU,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:2qK6fxHA2V8mCK9pHry3wa,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-27T21:41:07Z,spotify:track:4Fo9CZ0VUXLFMoTcc1CEIQ,,6762e76a397a41c78e98ddf5312e2b90,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-30T18:30:23Z,spotify:track:3e21cX0CVwzkQXiHz7WUQZ,,980a6038cb96424c8f7939665f9cdde8,5e2e370d6037470db1db3be5bb89fcbe,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-30T18:30:23Z,spotify:track:3Fiz4tFoVBosOUm2uMgdlL,,980a6038cb96424c8f7939665f9cdde8,5e2e370d6037470db1db3be5bb89fcbe,4.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-30T18:30:23Z,spotify:track:5AGQSF0ytihJyt96K5vW9d,,980a6038cb96424c8f7939665f9cdde8,5e2e370d6037470db1db3be5bb89fcbe,4.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-09-30T18:30:23Z,spotify:track:6YjiNeQLT9MZDTA236qRYt,,980a6038cb96424c8f7939665f9cdde8,5e2e370d6037470db1db3be5bb89fcbe,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T14:27:04Z,spotify:track:0rmGkNL1eAZBCaU2aRZZT2,,980a6038cb96424c8f7939665f9cdde8,1422560e770a4897ab67503868575a46,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T14:27:04Z,spotify:track:2shQaDtHZJVxHoCjDJuHYp,,980a6038cb96424c8f7939665f9cdde8,1422560e770a4897ab67503868575a46,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T14:27:04Z,spotify:track:3Fiz4tFoVBosOUm2uMgdlL,,980a6038cb96424c8f7939665f9cdde8,1422560e770a4897ab67503868575a46,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T14:27:04Z,spotify:track:5AGQSF0ytihJyt96K5vW9d,,980a6038cb96424c8f7939665f9cdde8,1422560e770a4897ab67503868575a46,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T14:27:04Z,spotify:track:68XUfHBL2g8FTcXiCS76Gn,,980a6038cb96424c8f7939665f9cdde8,1422560e770a4897ab67503868575a46,3.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:0NdbxzIwRxPEjHjNHDvhiq,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:1euszbbvkUzQzIhZUWFmXG,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:3e21cX0CVwzkQXiHz7WUQZ,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:3Fiz4tFoVBosOUm2uMgdlL,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:5AGQSF0ytihJyt96K5vW9d,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:5DrkhJaGka08ZK6QyuMK0W,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:68XUfHBL2g8FTcXiCS76Gn,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-01T21:31:57Z,spotify:track:6YjiNeQLT9MZDTA236qRYt,,980a6038cb96424c8f7939665f9cdde8,e93989f4c07043b8a87a75597804de62,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-02T22:56:08Z,spotify:track:0NdbxzIwRxPEjHjNHDvhiq,"This is the first song I have ever thought ""this is a song people dance in the shower to"". ",980a6038cb96424c8f7939665f9cdde8,8b2aef69bc584c05921d0ae5565d6ffa,0.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-02T22:56:08Z,spotify:track:1euszbbvkUzQzIhZUWFmXG,This had some fun early 2000s vibes. ,980a6038cb96424c8f7939665f9cdde8,8b2aef69bc584c05921d0ae5565d6ffa,4.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-02T22:56:08Z,spotify:track:2shQaDtHZJVxHoCjDJuHYp,A great mix of an all-time favorit,980a6038cb96424c8f7939665f9cdde8,8b2aef69bc584c05921d0ae5565d6ffa,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-02T22:56:08Z,spotify:track:5DrkhJaGka08ZK6QyuMK0W,Never fight a man with a perm is sound life advice. I wish I had more votes ☹️,980a6038cb96424c8f7939665f9cdde8,8b2aef69bc584c05921d0ae5565d6ffa,0.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-02T22:56:08Z,spotify:track:5j38VmZj9YEmE4kXOvwEan,,980a6038cb96424c8f7939665f9cdde8,8b2aef69bc584c05921d0ae5565d6ffa,3.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-02T22:56:08Z,spotify:track:68XUfHBL2g8FTcXiCS76Gn,,980a6038cb96424c8f7939665f9cdde8,8b2aef69bc584c05921d0ae5565d6ffa,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:0NdbxzIwRxPEjHjNHDvhiq,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:0rmGkNL1eAZBCaU2aRZZT2,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:1euszbbvkUzQzIhZUWFmXG,Reminded me a bit of Wolfmother,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:2shQaDtHZJVxHoCjDJuHYp,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:3e21cX0CVwzkQXiHz7WUQZ,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:3Fiz4tFoVBosOUm2uMgdlL,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:5AGQSF0ytihJyt96K5vW9d,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:5j38VmZj9YEmE4kXOvwEan,,980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T06:17:23Z,spotify:track:68XUfHBL2g8FTcXiCS76Gn,"Gotta say, love the chorus, and her voice but it’s crazy how hard it borrows from Humble. ",980a6038cb96424c8f7939665f9cdde8,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:0NdbxzIwRxPEjHjNHDvhiq,Really liked this one,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:0rmGkNL1eAZBCaU2aRZZT2,Hilarious!!,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,3.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:2shQaDtHZJVxHoCjDJuHYp,,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:5DrkhJaGka08ZK6QyuMK0W,Perfect ,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:5gR6gTGOGsg9zcR7JhvwQz,Un fucking hinged,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,2.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:68XUfHBL2g8FTcXiCS76Gn,,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,1.0
csv,business_casual05,votes.csv,data/extracted/business_casual05__votes.csv,2025-10-03T21:09:43Z,spotify:track:6YjiNeQLT9MZDTA236qRYt,Wish I had more point s,980a6038cb96424c8f7939665f9cdde8,fe439333346c474e979620a8518494e9,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:07:40Z,spotify:track:1xpd5XqLsrQDBa81ON2kOb,,750351fa296b463299607f8607a12830,8b2aef69bc584c05921d0ae5565d6ffa,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:07:40Z,spotify:track:2Gd9ME5OKuzUB0QAT1HtL0,,750351fa296b463299607f8607a12830,8b2aef69bc584c05921d0ae5565d6ffa,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:07:40Z,spotify:track:4H1ttBCmT7cqvGJLqfHbED,,750351fa296b463299607f8607a12830,8b2aef69bc584c05921d0ae5565d6ffa,3.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:07:40Z,spotify:track:5hcer4MP5GeHqtSjDYx5AC,,750351fa296b463299607f8607a12830,8b2aef69bc584c05921d0ae5565d6ffa,4.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:18ZOH3KKu5Elt5ysocFyX4,Randall,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:2Gd9ME5OKuzUB0QAT1HtL0,Brandon,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:4ACxa9buEUnOdYEoPcnMpi,Erik,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:5hcer4MP5GeHqtSjDYx5AC,Erik,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:6YyqULhTNU7AKaKJKChluQ,Randall,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,3.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:7BAA2stprbayDqZ7eGZqUl,Brandon,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:7E81YAfHOaSlnevLjKMghT,Ryan,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-30T21:23:17Z,spotify:track:7ojJ4XvqBhBcteM0zjMebT,Ryan,750351fa296b463299607f8607a12830,1422560e770a4897ab67503868575a46,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T03:00:22Z,spotify:track:1xpd5XqLsrQDBa81ON2kOb,"Not sure I’ve ever heard this. If so, I don’t remember it. Love it.",750351fa296b463299607f8607a12830,e93989f4c07043b8a87a75597804de62,3.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T03:00:22Z,spotify:track:2Gd9ME5OKuzUB0QAT1HtL0,Phenomenal choice. Killer song and one I’d totally forgotten about.,750351fa296b463299607f8607a12830,e93989f4c07043b8a87a75597804de62,4.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T03:00:22Z,spotify:track:4H1ttBCmT7cqvGJLqfHbED,,750351fa296b463299607f8607a12830,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T03:00:22Z,spotify:track:5hcer4MP5GeHqtSjDYx5AC,,750351fa296b463299607f8607a12830,e93989f4c07043b8a87a75597804de62,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T03:00:22Z,spotify:track:7E81YAfHOaSlnevLjKMghT,Would have been next to get a vote if I had any left.,750351fa296b463299607f8607a12830,e93989f4c07043b8a87a75597804de62,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:18ZOH3KKu5Elt5ysocFyX4,"Hashtag all the feels, what a great jam",750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:1xpd5XqLsrQDBa81ON2kOb,This song would still chart today,750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,4.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:2Gd9ME5OKuzUB0QAT1HtL0,"Never heard this, freaking awesome guitar solo",750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:4H1ttBCmT7cqvGJLqfHbED,"This was great too, I only had their one song called circles on a mix tape",750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:6YyqULhTNU7AKaKJKChluQ,11 minutes right out of Robert California party,750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:7BAA2stprbayDqZ7eGZqUl,"Never heard this one either, I like it a lot more than happy when it rains",750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,0.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:7E81YAfHOaSlnevLjKMghT,"This song slaps, never heard it before and will be adding it to the queue ",750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T17:55:13Z,spotify:track:7ojJ4XvqBhBcteM0zjMebT,Brings back those awkward 7th grade dance vibes,750351fa296b463299607f8607a12830,fe439333346c474e979620a8518494e9,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T18:01:54Z,spotify:track:1xpd5XqLsrQDBa81ON2kOb,,750351fa296b463299607f8607a12830,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T18:01:54Z,spotify:track:4ACxa9buEUnOdYEoPcnMpi,,750351fa296b463299607f8607a12830,2c7be4f2a69c4a63861edd8bd58bc511,3.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T18:01:54Z,spotify:track:4H1ttBCmT7cqvGJLqfHbED,,750351fa296b463299607f8607a12830,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T18:01:54Z,spotify:track:5hcer4MP5GeHqtSjDYx5AC,,750351fa296b463299607f8607a12830,2c7be4f2a69c4a63861edd8bd58bc511,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T18:01:54Z,spotify:track:6YyqULhTNU7AKaKJKChluQ,,750351fa296b463299607f8607a12830,2c7be4f2a69c4a63861edd8bd58bc511,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-01-31T18:01:54Z,spotify:track:7ojJ4XvqBhBcteM0zjMebT,,750351fa296b463299607f8607a12830,2c7be4f2a69c4a63861edd8bd58bc511,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-02T16:53:47Z,spotify:track:2FaWFQmxJswkirZkz1pdWw,,73aac5a9a008465880d9554c7a1a2f29,8b2aef69bc584c05921d0ae5565d6ffa,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-02T16:53:47Z,spotify:track:2GmJP1FWraZ6XQaKUTkUSP,,73aac5a9a008465880d9554c7a1a2f29,8b2aef69bc584c05921d0ae5565d6ffa,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-02T16:53:47Z,spotify:track:39lw4tu2jDKW5kf7HGyqmM,,73aac5a9a008465880d9554c7a1a2f29,8b2aef69bc584c05921d0ae5565d6ffa,4.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-02T16:53:47Z,spotify:track:4THrHKyBL0yaDDw9yg37Zk,,73aac5a9a008465880d9554c7a1a2f29,8b2aef69bc584c05921d0ae5565d6ffa,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-02T16:53:47Z,spotify:track:6hu1f1cXSw7OAqhpSQ2zDy,,73aac5a9a008465880d9554c7a1a2f29,8b2aef69bc584c05921d0ae5565d6ffa,3.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:29xD114tlx4rYh17Rthmw9,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:2GmJP1FWraZ6XQaKUTkUSP,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,2.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:3pRaLNL3b8x5uBOcsgvdqM,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:3XbwgAYisQ3aQChmNuep0C,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:4o00TPFh7RiGPoqeJbMEpP,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:4THrHKyBL0yaDDw9yg37Zk,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:5YBVDvTSSSiqv7KZDeUlXA,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-03T03:38:12Z,spotify:track:6hu1f1cXSw7OAqhpSQ2zDy,,73aac5a9a008465880d9554c7a1a2f29,e93989f4c07043b8a87a75597804de62,1.0
csv,season01,votes.csv,data/extracted/season01__votes.csv,2023-02-04T23:14:29Z,spotify:track:2FaWFQmxJswkirZkz1pdWw,,73aac5a9a008465880d9554c7a1a2f29,2c7be4f2a69c4a63861edd8bd58bc511,1.0
